npz_path,class_id,parcel_id,cover_pixels,n_channels
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000090.npz,2,90,69,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000092.npz,3,92,113,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000093.npz,3,93,80,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000106.npz,0,106,73,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000118.npz,5,118,119,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000121.npz,2,121,97,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000129.npz,1,129,87,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000134.npz,1,134,276,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000135.npz,1,135,166,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000136.npz,1,136,164,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000138.npz,1,138,51,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000139.npz,1,139,54,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000140.npz,1,140,101,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000141.npz,1,141,99,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000142.npz,1,142,227,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000143.npz,1,143,83,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000144.npz,1,144,183,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000145.npz,1,145,142,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000154.npz,0,154,56,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000156.npz,0,156,204,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000157.npz,2,157,133,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000168.npz,0,168,103,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000175.npz,0,175,65,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000176.npz,0,176,278,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000177.npz,1,177,240,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000178.npz,0,178,87,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000179.npz,6,179,302,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000182.npz,6,182,87,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000183.npz,0,183,72,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000184.npz,6,184,148,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000185.npz,6,185,151,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000186.npz,6,186,74,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000190.npz,3,190,241,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000194.npz,0,194,51,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000195.npz,0,195,86,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000198.npz,4,198,75,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000199.npz,4,199,59,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000207.npz,0,207,135,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000208.npz,0,208,85,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000209.npz,0,209,131,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000210.npz,0,210,96,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000211.npz,0,211,66,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000212.npz,1,212,92,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000221.npz,0,221,63,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000226.npz,0,226,50,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000231.npz,0,231,176,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000242.npz,0,242,52,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000263.npz,1,263,124,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000279.npz,0,279,60,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000283.npz,0,283,53,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000284.npz,0,284,77,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000285.npz,0,285,57,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000287.npz,0,287,138,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000293.npz,0,293,129,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000302.npz,0,302,54,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000306.npz,0,306,201,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000307.npz,7,307,63,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000308.npz,0,308,278,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000311.npz,0,311,80,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000312.npz,0,312,51,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000313.npz,0,313,50,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000316.npz,3,316,87,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000317.npz,10,317,263,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000318.npz,3,318,67,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000321.npz,0,321,91,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000328.npz,0,328,106,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000329.npz,0,329,393,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000331.npz,6,331,74,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000334.npz,6,334,58,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000338.npz,0,338,233,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000343.npz,0,343,70,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000344.npz,0,344,65,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000357.npz,0,357,77,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000358.npz,3,358,76,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000361.npz,3,361,51,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000362.npz,3,362,349,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000363.npz,0,363,57,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000364.npz,0,364,54,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000370.npz,1,370,51,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000373.npz,0,373,67,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000375.npz,4,375,67,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000376.npz,0,376,74,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000377.npz,1,377,69,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000400.npz,0,400,51,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000403.npz,2,403,90,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000407.npz,2,407,60,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000410.npz,2,410,79,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000420.npz,1,420,226,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000421.npz,1,421,100,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000444.npz,0,444,79,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000463.npz,0,463,80,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000465.npz,0,465,52,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000471.npz,0,471,113,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000472.npz,0,472,113,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000476.npz,3,476,57,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000477.npz,3,477,52,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000478.npz,0,478,91,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000479.npz,0,479,50,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000480.npz,0,480,87,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000483.npz,3,483,82,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000486.npz,7,486,126,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000494.npz,0,494,52,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000495.npz,0,495,252,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000497.npz,0,497,77,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000498.npz,0,498,116,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000502.npz,0,502,78,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000507.npz,0,507,69,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000508.npz,0,508,117,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000513.npz,0,513,58,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000515.npz,1,515,56,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000518.npz,1,518,172,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000519.npz,1,519,88,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000521.npz,0,521,54,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000522.npz,0,522,70,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000523.npz,0,523,60,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000525.npz,4,525,83,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000527.npz,0,527,140,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000528.npz,0,528,243,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000529.npz,0,529,192,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000530.npz,0,530,56,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000531.npz,0,531,201,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000532.npz,0,532,58,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000537.npz,1,537,329,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000547.npz,7,547,111,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000550.npz,0,550,62,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000555.npz,0,555,70,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000558.npz,9,558,50,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000559.npz,1,559,64,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000561.npz,3,561,137,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000562.npz,2,562,170,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000569.npz,0,569,57,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000572.npz,0,572,229,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000574.npz,0,574,186,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000576.npz,0,576,94,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000580.npz,2,580,67,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000581.npz,2,581,72,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000582.npz,0,582,65,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000584.npz,2,584,54,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000586.npz,0,586,92,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000595.npz,0,595,62,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000598.npz,0,598,80,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000599.npz,0,599,103,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000600.npz,0,600,118,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000601.npz,0,601,109,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000602.npz,0,602,137,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000615.npz,3,615,73,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000616.npz,3,616,98,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000617.npz,3,617,151,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000623.npz,0,623,55,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000624.npz,0,624,97,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000625.npz,0,625,103,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000628.npz,0,628,86,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000633.npz,0,633,92,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000636.npz,0,636,54,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000644.npz,0,644,160,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000646.npz,7,646,62,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000653.npz,0,653,55,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000654.npz,0,654,141,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000656.npz,0,656,119,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000658.npz,0,658,63,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000663.npz,0,663,76,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000666.npz,0,666,71,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000668.npz,0,668,110,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000671.npz,0,671,67,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000672.npz,0,672,96,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000673.npz,0,673,90,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000674.npz,0,674,67,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000678.npz,2,678,67,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000679.npz,2,679,55,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000680.npz,0,680,154,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000681.npz,11,681,945,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000686.npz,2,686,61,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000687.npz,2,687,50,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000689.npz,8,689,133,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000692.npz,0,692,90,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000693.npz,0,693,80,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000695.npz,0,695,61,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000697.npz,0,697,221,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000703.npz,9,703,308,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000704.npz,9,704,148,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000705.npz,9,705,165,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000706.npz,9,706,131,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000707.npz,9,707,66,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000708.npz,9,708,129,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000709.npz,9,709,394,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000720.npz,1,720,114,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000722.npz,0,722,68,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000723.npz,0,723,154,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000724.npz,0,724,91,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000725.npz,0,725,50,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000730.npz,0,730,88,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000741.npz,4,741,76,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000743.npz,4,743,107,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000745.npz,4,745,56,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000746.npz,0,746,71,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000751.npz,7,751,87,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000753.npz,0,753,109,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000756.npz,1,756,88,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000761.npz,0,761,91,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000766.npz,4,766,123,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000768.npz,4,768,50,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000770.npz,4,770,136,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000774.npz,4,774,96,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000776.npz,0,776,77,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000778.npz,0,778,94,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000788.npz,0,788,141,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000789.npz,0,789,198,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000790.npz,7,790,122,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000791.npz,10,791,53,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000794.npz,4,794,67,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000796.npz,4,796,171,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000798.npz,0,798,58,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000800.npz,0,800,91,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000803.npz,7,803,127,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000807.npz,0,807,78,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000810.npz,0,810,77,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000813.npz,0,813,124,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000816.npz,0,816,60,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000817.npz,0,817,53,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000820.npz,6,820,146,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000822.npz,0,822,80,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000823.npz,0,823,52,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000824.npz,0,824,97,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000826.npz,0,826,251,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000828.npz,0,828,52,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000829.npz,0,829,194,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000835.npz,0,835,50,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000836.npz,0,836,67,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000844.npz,0,844,68,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000845.npz,0,845,70,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000849.npz,9,849,72,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000851.npz,2,851,55,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000852.npz,0,852,84,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000855.npz,0,855,201,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000857.npz,4,857,116,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000858.npz,4,858,433,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000859.npz,2,859,390,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000860.npz,0,860,86,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000862.npz,0,862,141,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000865.npz,0,865,63,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000866.npz,0,866,53,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000868.npz,0,868,99,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000869.npz,0,869,109,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000875.npz,0,875,52,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000880.npz,1,880,201,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000899.npz,0,899,69,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000901.npz,0,901,53,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000906.npz,0,906,70,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000912.npz,2,912,161,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000916.npz,0,916,84,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000923.npz,0,923,50,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000924.npz,0,924,100,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000934.npz,0,934,86,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000936.npz,0,936,111,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000937.npz,0,937,70,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000940.npz,4,940,78,61
/content/drive/MyDrive/parcel_centric/data/parcel_chips_cls/parcel_00000957.npz,1,957,53,61
